387.484589,467.292480,1.261157,-1.502058,615.931824,902.453857,2.659776,-1.415205
392.920349,181.538376,1.268111,1.549867,640.252930,371.965424,2.109329,1.559567
409.746307,339.201691,1.382170,1.603276,665.510498,629.466797,2.873756,1.638895
411.895142,432.117981,1.221559,1.667373,666.555237,836.664246,2.136311,1.68388
413.499084,179.408493,1.131576,2.053904,677.156738,368.610626,2.065513,2.115000
81.294594,324.327454,1.652855,1.379522,53.211868,603.944458,3.175441,1.513786
81.294594,324.327454,1.652855,2.570932,53.211868,603.944458,3.175441,2.737122
81.294594,324.327454,1.652855,-1.315116,53.211868,603.944458,3.175441,-1.338819
165.579697,383.674530,1.722540,-1.677911,193.761658,724.670288,3.340424,-1.606710
178.337982,186.656891,1.478625,-0.956883,261.079651,370.035675,2.892720,-0.922508
180.917252,183.026062,1.576266,-0.962504,266.319519,362.105865,3.098122,-0.926738
200.627716,502.502258,1.705017,2.693958,235.071304,964.039124,3.064178,2.760704
200.627716,502.502258,1.705017,-2.140212,235.071304,964.039124,3.064178,-2.053661
249.820328,316.607758,1.679474,-2.056558,367.321442,579.683960,3.163372,-1.964556
281.436554,504.930145,1.523009,-1.562635,398.021393,975.448364,2.967366,-1.444772
306.275024,426.007385,1.667578,-1.631279,459.265167,822.360657,3.006606,-1.548535
313.058990,426.273132,1.562665,1.732585,471.816864,823.127563,2.765899,1.721750
313.058990,426.273132,1.562665,-1.460273,471.816864,823.127563,2.765899,-1.425648
344.253662,426.587891,1.646558,-1.349612,533.583740,824.893494,2.950800,-1.373679
397.919586,330.044281,1.613160,-2.595801,644.486023,606.956116,3.204376,-2.46713
304.397552,187.811218,2.044208,-1.585913,484.435638,379.501251,3.997339,-1.523632
393.181152,478.320831,2.185045,1.571801,626.158447,923.752197,3.784910,1.613912
335.279663,180.367706,2.496641,-1.141906,537.558594,367.304016,5.244487,-1.152970
340.384552,187.091919,2.679136,-0.072153,547.407593,381.066223,5.141118,0.086774
